CRIMEID,REPORTDATE,LATITUDE,LONGITUDE,ADDRESS,WARD,NEARESTINTKEY,NEARESTINTSTREETNAME,location_quality,location_error_type,severity_score,total_fatalities,total_major_injuries,total_minor_injuries,total_injuries,has_pedestrian,has_bicyclist,has_speeding,has_fatality,has_major_injury
53621720678,2024-01-03 11:38:00+00:00,38.914801,-76.987548,1240 NEW YORK AVENUE NE,WARD 5,03523ac053d9b4c050f30be70dffe356,KENDALL ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53622457093,2024-01-03 15:30:00+00:00,38.947195,-77.026463,4701 GEORGIA AVENUE NW,WARD 4,a18fb84b6e844849ccf994b113351300,CRITTENDEN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53622534630,2024-01-03 16:36:00+00:00,38.893587,-77.021915,"7TH STREET NW
WASHINGTON,",WARD 6,66ef4cbd78c8a6b8c175555e128f69b7,INDIANA AVE NW,HIGH,NO_ERROR_FLAGGED,12.0,0.0,0.0,4.0,4.0,False,False,False,False,False
53622608060,2024-01-03 17:44:00+00:00,38.953382,-77.011462,5131 NEW HAMPSHIRE AVENUE NW,WARD 4,6b43108376b8aff5559c786849707058,1ST ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53623619276,2024-01-03 20:29:00+00:00,38.920019,-76.953411,2410 MARKET STREET NE,WARD 5,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53623986293,2024-01-03 20:59:00+00:00,38.948086,-77.074604,4500 38TH STREET NW,WARD 3,5c40bd7409322f06331d449cf99a12af,ALBEMARLE ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53624050801,2024-01-03 21:40:00+00:00,38.963727,-77.009694,6000-BLK KANSAS AVE NW,WARD 4,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624115830,2024-01-01 07:50:00+00:00,38.917315,-77.03138,1357 U STREET NW,WARD 1,1c17f0b62ba1344e3cc10c41da9f6285,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624344805,2024-01-03 21:22:00+00:00,38.941565,-77.076148,4005 WISCONSIN AVENUE NW,WARD 3,1bc9dd123e3de9205c9e9743a268efa7,UPTON ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
53624478188,2024-01-03 21:18:00+00:00,38.937936,-77.085883,"WARD CIRCLE NW
WASHINGTON,",WARD 3,d4bfdaed6bf7439ac1dfba88b22ca252,MASSACHUSETTS AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624514434,2024-01-03 22:40:00+00:00,38.919591,-77.000568,401 RHODE ISLAND AVENUE NE,WARD 5,37d91fcce74dc6af4b1d05d679289306,5TH ST NE,HIGH,NO_ERROR_FLAGGED,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
53624603851,2024-01-02 18:55:00+00:00,38.972726,-77.024226,6811 8TH STREET NW,WARD 4,61691a6ecee31b168748118a5f6bf221,ASPEN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624734771,2024-01-03 21:01:00+00:00,38.951083,-77.074195,4715 NEBRASKA AVENUE NW,WARD 3,92fd718dc9894e7c78088fdb6002b053,CUMBERLAND ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624799459,2024-01-03 18:30:00+00:00,38.878405,-77.002243,215 K STREET SE,WARD 6,8e76c6c2be3f01b1b9a4e363e555a010,3RD ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53624891162,2024-01-04 00:00:00+00:00,38.901184,-76.994163,824 9TH STREET NE,WARD 6,0cbb6b1ff2151394a3b141aee868d1c2,I ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53624894096,2024-01-03 23:23:00+00:00,38.826058,-77.007564,4405 SOUTH CAPITOL STREET SW,WARD 8,39dc4925c3155f55b0b913d80a3fcf1b,ELMIRA ST SE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625008654,2024-01-03 20:00:00+00:00,38.962698,-77.010696,25 PEABODY STREET NW,WARD 4,e31bb5b3aa23ca37aa8d777c29de2f93,KANSAS AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53625154533,2024-01-03 19:30:00+00:00,38.936634,-77.035984,3557 16TH STREET NW,WARD 1,10f160d9df1fb12a3bac6b81c05dfd2f,SPRING PL NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625261567,2024-01-03 23:06:00+00:00,38.876644,-77.014954,1134 3RD STREET SW,WARD 6,cb88392992f0b43b6823843ed2c9ea61,M ST SW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53625485476,2024-01-03 20:24:00+00:00,38.962111,-77.023792,721 ONEIDA PLACE NW,WARD 4,364c7f40fd758bb9c90d032d589c76de,PEABODY ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625526281,2024-01-04 01:15:00+00:00,38.910583,-77.031953,1527 14TH STREET NW,WARD 2,8f3aef98baa4eb5e3b5f48941a69b41e,CHURCH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625580210,2024-01-04 01:20:00+00:00,38.967312,-77.077456,"CHEVY CHASE CIRCLE NW
WASHINGTON,",WARD 3,a01308eebbaeba6cd600d153a7ff4b80,WESTERN AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625612490,2024-01-03 20:45:00+00:00,38.944004,-77.03856,1637 WEBSTER STREET NW,WARD 4,aba998a008dfc70b78efb226b088d0a4,17TH ST NW,HIGH,NO_ERROR_FLAGGED,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
53625619323,2024-01-04 00:20:00+00:00,38.876673,-77.00746,50 M STREET SE,WARD 6,aed166687c352e186c6284d1c9e9c7c7,HALF ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625681294,2024-01-03 23:05:00+00:00,38.922341,-77.056212,2550 28TH STREET NW,WARD 3,de98c19e987376ae9915aff3be8fd4b6,CALVERT ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625738996,2024-01-03 21:00:00+00:00,38.882426,-76.991532,1101 PENNSYLVANIA AVENUE SE,WARD 6,296dd32547acced6d25d443232c3f71e,11TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625762541,2024-01-04 00:20:00+00:00,38.968693,-77.006292,6500 EASTERN AVENUE NE,WARD 4,bb3a49210838d7582d129c6c16b2c6c5,KANSAS AVE NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53625863858,2024-01-03 08:41:00+00:00,38.907241,-77.038071,1615 RHODE ISLAND AVENUE NW,WARD 2,4eb4b8090f5156c5f595f77d0b3b5cfa,BATAAN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625876305,2024-01-03 19:46:00+00:00,38.9543,-77.070244,4940 CONNECTICUT AVENUE NW,WARD 3,2745b4a9edd774783314e7a9acfecb87,FESSENDEN ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
53625885616,2024-01-04 01:20:00+00:00,38.895687,-76.979194,426 18TH STREET NE,WARD 6,001a0a2e9dd7831059021e8495e5b1d2,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53625989029,2024-01-03 22:50:00+00:00,38.822472,-77.010474,4660 MARTIN LUTHER KING JR AVENUE SW,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
53626159339,2024-01-03 23:00:00+00:00,38.928446,-77.027841,1202 IRVING STREET NW,WARD 1,0531213ab0dd7e5d7426f2d2c25802a1,11TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53626296722,2024-01-04 03:25:00+00:00,38.871976,-76.937798,4223 ALABAMA AVENUE SE,WARD 7,2f51c9bc3a4c84dbaad96bcea25968ce,BOWEN RD SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53628324951,2024-01-04 03:00:00+00:00,38.902168,-76.94182,4200 NANNIE HELEN BURROUGHS AVENUE NE,WARD 7,a6cde467c346e280973dffbf7a82c1f4,MINNESOTA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53629259482,2024-01-04 12:40:00+00:00,38.856939,-76.993402,2688 SHERIDAN ROAD SE,WARD 8,fe9872432f6a97a72883929e0df1de2b,POMEROY RD SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53629260900,2024-01-04 12:10:00+00:00,38.913343,-77.009347,1722 NORTH CAPITOL STREET NW,WARD 5,ff6834652eac867d2207268d1d07de75,RANDOLPH PL NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53629377720,2024-01-04 12:20:00+00:00,38.937814,-77.032729,3801 14TH STREET NW,WARD 4,1d087000aefec57ba3b6f4078ce8317e,QUINCY ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53629733498,2024-01-04 14:04:00+00:00,38.927661,-77.025317,776 COLUMBIA ROAD NW,WARD 1,4ad6894ff7ae41b5c4c0f5503feb8617,SHERMAN AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53630067458,2024-01-04 15:23:00+00:00,38.960953,-77.028036,5830 GEORGIA AVENUE NW,WARD 4,2f7b1060157bcd9b4342b112fcc17af5,MISSOURI AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53630149358,2024-01-04 14:11:00+00:00,38.931331,-76.97948,1800 KEARNY STREET NE,WARD 5,c81ff010ce9005e0b37f1ec5f1d8fcf3,18TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53632108466,2024-01-03 14:00:00+00:00,38.866688,-76.953132,3458 PENNSYLVANIA AVENUE SE,WARD 7,b093162af48c2d5d273483d83229c058,38TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53638262264,2024-01-04 20:20:00+00:00,38.922114,-77.008486,2425 NORTH CAPITOL STREET NE,WARD 5,06003923d78662f546c82feecc556cd8,CHANNING ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53638274199,2024-01-04 21:01:00+00:00,38.899328,-76.978856,1703 BENNING ROAD NE,WARD 6,759352dd6ee308a14f4368ad4bce80d9,17TH ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
53638503318,2024-01-04 23:30:00+00:00,38.86973,-77.009584,1625 SOUTH CAPITOL STREET SW,WARD 6,dd5944cde55c4a96c156bf73358fbad0,R ST SW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53638912617,2024-01-04 21:05:00+00:00,38.876678,-77.007069,52 M STREET SE,WARD 6,8ee5fd8107f093cfa738cb2df6d29df9,CUSHING PL SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53640715791,2024-01-04 22:30:00+00:00,38.93109,-77.000049,401 MICHIGAN AVENUE NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
53640794701,2024-01-04 19:14:00+00:00,38.895442,-77.013037,425 2ND STREET NW,WARD 6,dc111eed249698877c2d88f078ac4a46,D ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53640942856,2024-01-04 22:36:00+00:00,38.900641,-76.946208,750 KENILWORTH AVENUE NE,WARD 7,d8ea864b08821604977078ff7b4e1d1f,HAYES ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
53644008429,2024-01-04 19:01:00+00:00,38.968631,-77.020161,500 UNDERWOOD STREET NW,WARD 4,001e8ceed881ea63b6ddfd42bbdf9840,5TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53644124088,2024-01-04 22:19:00+00:00,38.922042,-76.988242,1300 SARATOGA AVENUE NE,WARD 5,5360160f881016a446aacd1184d0d630,BRENTWOOD RD NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644451569,2024-01-04 20:10:00+00:00,38.873859,-76.976803,2003 FAIRLAWN AVENUE SE,WARD 8,95d3f19a8f64c0cf4a7e1dd450a73b8f,YOUNG ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644511655,2024-01-05 00:00:00+00:00,38.872181,-76.968813,2701 PENNSYLVANIA AVENUE SE,WARD 7,96cc274acba5726e1663fdeedddfd576,27TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644625827,2024-01-04 12:20:00+00:00,38.901297,-76.980553,1600 MARYLAND AVENUE NE,WARD 5,e63af872e31678ff067f722742a5023a,NEAL ST NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644628496,2024-01-04 23:20:00+00:00,38.925769,-76.996173,654 FRANKLIN STREET NE,WARD 5,db586a05a95080eca3693d207551e8ab,7TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644645586,2024-01-04 22:27:00+00:00,38.910381,-77.011008,57 BATES STREET NW,WARD 5,1ed7d8e380624a1b8eba8ee1c3aeee5b,1ST ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644705077,2024-01-04 20:55:00+00:00,38.891021,-76.944558,100 41ST STREET NE,WARD 7,d167e33e8406ccc555e24e01d2f586b0,AMES ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
53644730028,2024-01-04 20:35:00+00:00,38.890012,-76.932002,4908 EAST CAPITOL STREET NE,WARD 7,18ed738654aac2e46a140b124fdfe2b3,SYCAMORE RD NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,True,False,False
53644800701,2024-01-04 23:41:00+00:00,38.865232,-76.949757,1823 FORT DAVIS STREET SE,WARD 7,90d79f9d70ab86dce1793d24a441dd1b,PENNSYLVANIA AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644856951,2024-01-04 19:38:00+00:00,38.920568,-76.998247,525 RHODE ISLAND AVENUE NE,WARD 5,37d91fcce74dc6af4b1d05d679289306,5TH ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
53644916141,2024-01-05 01:21:00+00:00,38.919442,-77.070846,2208 WISCONSIN AVENUE NW,WARD 3,2b48513bb038eb40431cdcbea53d5e63,W PL NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53644963942,2024-01-05 00:50:00+00:00,38.882994,-76.991529,11001/2 E STREET SE,WARD 6,296dd32547acced6d25d443232c3f71e,11TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53645028973,2024-01-05 02:05:00+00:00,38.925951,-77.010179,22 MICHIGAN AVENUE NW,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53645151875,2024-01-04 22:00:00+00:00,38.898967,-77.014076,200 MASSACHUSETTS AVENUE NW,WARD 6,12b44423dcd6ca553c1d572618c1af0f,2ND ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
53645292052,2024-01-03 11:06:00+00:00,38.906612,-77.081604,4380 MACARTHUR BOULEVARD NW,WARD 3,e761ebaeade0395b04474410bec81e16,FOXHALL RD NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53645413761,2024-01-04 09:00:00+00:00,38.974743,-77.01817,349 CEDAR STREET NW,WARD 4,faf5355b3ab912dc062f77d277133556,BLAIR RD NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53645725679,2024-01-04 16:30:00+00:00,38.870703,-76.989133,"ANACOSTIA DRIVE SE
WASHINGTON,",WARD 8,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53646116686,2024-01-05 05:11:00+00:00,38.913325,-77.01835,434 RHODE ISLAND AVENUE NW,WARD 2,b4f3b368dda517370b62ef0267461e67,5TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53646633869,2024-01-05 02:30:00+00:00,38.865553,-76.977221,1924 GOOD HOPE ROAD SE,WARD 7,84549b1fd9a60411a1edcf38df95963f,MARION BARRY AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53646833470,2024-01-05 07:30:00+00:00,38.929389,-76.957834,3100 35TH STREET NE,WARD 5,96272bb6be00589eab90f4cf0a8ab13c,BLADENSBURG RD NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53646924835,2024-01-03 17:00:00+00:00,38.829651,-76.995699,709 BRANDYWINE STREET SE,WARD 8,84ce8f52490416b74db8cd43cc36c308,BARNABY ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53647814786,2024-01-05 08:50:00+00:00,38.903875,-76.97899,1728 L STREET NE,WARD 5,fc655082737b0e982901ad9a894b89d2,17TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53648954603,2024-01-05 10:45:00+00:00,38.892054,-77.008611,"CONSTITUTION AVENUE NE
WASHINGTON,",WARD 6,b352d937149d40c720063e6eaa67e792,DELAWARE AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53649278000,2024-01-05 16:33:00+00:00,38.928881,-77.000186,400 BROOKLAND GROVE DRIVE NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,True,False,False
53649632115,2024-01-05 12:00:00+00:00,38.902053,-76.999283,937 5TH STREET NE,WARD 6,94a7b095e5e7433815866cceae12f8f7,K ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53650252489,2024-01-05 14:45:00+00:00,38.88543,-77.031867,300 14TH STREET SW,WARD 2,2159131dda6ad7b94572f93f2ef58e8f,C ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53650363869,2024-01-05 15:30:00+00:00,38.92618,-77.009036,2940 NORTH CAPITOL STREET NW,WARD 5,ad9fe99047ed2f7d8674d48c5866b586,GIRARD ST NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53650399947,2024-01-05 14:40:00+00:00,38.935912,-77.024605,3671 NEW HAMPSHIRE AVENUE NW,WARD 1,7ef29e9c2fb92a905f314f5ef8724e7e,GEORGIA AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53650491787,2024-01-05 15:33:00+00:00,38.900203,-76.99339,921 H STREET NE,WARD 6,13c69c62581fcdb51d164c3b0b8f4aef,9TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53650931566,2024-01-05 17:09:00+00:00,38.911536,-77.024196,901 RHODE ISLAND AVENUE NW,WARD 2,2f3c62686bcc6e99f50f44079d40b612,9TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
53650986856,2024-01-05 14:30:00+00:00,38.893921,-76.950059,3932 MINNESOTA AVENUE NE,WARD 7,fff27864874950ca3170981b14bb1b37,DIX ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53651128121,2024-01-05 17:00:00+00:00,38.824373,-77.00623,4517 SOUTH CAPITOL STREET SW,WARD 8,279f59f2d73d4fe01e0090cf11b71d68,1ST ST SE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53651159864,2024-01-05 04:00:00+00:00,38.885022,-76.930715,307 50TH STREET SE,WARD 7,2eca924fa53fb1e0c4ba7c8e3d084462,C ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53651355601,2024-01-05 17:48:00+00:00,38.905073,-77.067487,3345 M STREET NW,WARD 2,1b5eb0a2e4b6d11caa9305c205535814,M ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53651707055,2024-01-05 14:00:00+00:00,38.863829,-77.013675,2100 2ND STREET SW,WARD 6,af9283acc6b9e00a904c5ef9fdba4fc4,V ST SW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53651718655,2024-01-05 18:30:00+00:00,38.853678,-76.969554,2455 ALABAMA AVENUE SE,WARD 8,ff6626c42d926820c291ef84c26848b0,IRVING ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53652304879,2024-01-05 19:15:00+00:00,38.905148,-77.064171,3242 M STREET NW,WARD 2,3eb05fae9bd48a248b835b7a9e267336,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53652647307,2024-01-05 14:00:00+00:00,38.892054,-77.008611,"CONSTITUTION AVENUE NE
WASHINGTON,",WARD 6,b352d937149d40c720063e6eaa67e792,DELAWARE AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53652759007,2024-01-05 21:02:00+00:00,38.896749,-77.00801,30 E STREET NE,WARD 6,83595c4849cc718ac87da70bc0bd316a,COLUMBUS CIR NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53652945519,2024-01-05 20:00:00+00:00,38.90964,-77.009309,1500 NORTH CAPITOL STREET NW,WARD 5,5e611998d1935f1ba9666c6ae6b52ee9,P ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53652952290,2024-01-05 21:23:00+00:00,38.932608,-76.996167,700 MONROE STREET NE,WARD 5,b983315cdcad23d8abf95cf08757e688,7TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53653102862,2024-01-05 05:00:00+00:00,38.893696,-76.949788,3917 MINNESOTA AVENUE NE,WARD 7,fff27864874950ca3170981b14bb1b37,DIX ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53653253675,2024-01-05 22:30:00+00:00,38.864376,-76.945946,4024 SOUTHERN AVENUE SE,WARD 7,e65c817521c4ff604891271d5e0a543f,BELT RD SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53653635858,2024-01-05 22:26:00+00:00,38.963093,-77.074253,5501 CONNECTICUT AVENUE NW,WARD 3,bf574bdf59b1b3e2dc74b2f2a7027079,LIVINGSTON ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53653897483,2024-01-05 21:15:00+00:00,38.88632,-76.918433,5712 SOUTHERN AVENUE SE,WARD 7,9cc9f87d3e6a658fa208a1f6cb3ecaab,57TH PL SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654085077,2024-01-05 21:02:00+00:00,38.840151,-76.977028,1801 VALLEY TERRACE SE,WARD 8,dd7aeacd1b7054c5b7ce98888e7f8ac5,SOUTHERN AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654238688,2024-01-06 01:41:00+00:00,38.906025,-77.063066,1234 WISCONSIN AVENUE NW,WARD 2,b4c803909179586dc6e0a6b596e35095,PROSPECT ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654254185,2024-01-05 10:50:00+00:00,38.880891,-76.994975,709 8TH STREET SE,WARD 6,b2e293040e4f3853799e58a0c0f53311,G ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654283502,2024-01-06 00:15:00+00:00,38.945308,-77.017821,4500 NEW HAMPSHIRE AVENUE NW,WARD 4,8d438827eec6450ab29ef14d7d7c518e,ALLISON ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
53654349024,2024-01-06 01:00:00+00:00,38.906481,-77.011549,77 NEW YORK AVENUE NW,WARD 5,463efc5e5b0229dac099c6333e8a48fd,1ST ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654350421,2024-01-06 00:15:00+00:00,38.911836,-77.023311,1618 8TH STREET NW,WARD 2,847423703aa9e1c31913ceee0cf7aea8,RHODE ISLAND AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
53654376547,2024-01-05 05:00:00+00:00,38.913932,-77.022127,1748 7TH STREET NW,WARD 2,afde745b5390da6d721bad7489f401bc,S ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
